74,1380,2,3,0,1,1,5300000000,71621000,https://divar.ir/v/AZsJPARl
54,1385,1,1,0,0,1,3800000000,70370000,https://divar.ir/v/AZsxcym_
82,1402,2,1,1,1,0,7800000000,95121000,https://divar.ir/v/AZspOYFz
165,1402,3,2,1,1,1,16700000000,101212000,https://divar.ir/v/AZslejDC
100,1390,2,3,1,1,1,9000000000,90000000,https://divar.ir/v/AZsJuc0B
60,1385,1,4,1,0,1,4000000000,66666000,https://divar.ir/v/AZkNO1TL
60,1382,1,1,0,0,0,3900000000,65000000,https://divar.ir/v/AZhZfqYw
73,1383,2,1,1,0,0,5450000000,74657000,https://divar.ir/v/AZsx9tWu
114,1401,3,3,1,1,1,11000000000,96491000,https://divar.ir/v/AZsBOkjh
113,1390,2,1,1,0,1,8050000000,71238000,https://divar.ir/v/AZsBem3n
60,1383,1,4,1,0,1,3950000000,65833000,https://divar.ir/v/AZsN7Pbv
103,1392,2,5,1,1,0,8500000000,82524000,https://divar.ir/v/AZbJVmkO
93,1401,2,1,1,1,1,9300000000,100000000,https://divar.ir/v/AZVlSdQH
57,1387,1,4,1,1,0,4600000000,80701000,https://divar.ir/v/AZpZ9tPb
113,1401,2,1,1,1,1,9700000000,85840000,https://divar.ir/v/AZsJNtDS
113,1401,2,2,1,1,0,9700000000,85840000,https://divar.ir/v/AZsJ9pM0
67,1395,1,5,1,1,1,5600000000,83582000,https://divar.ir/v/AZsJtBOG
50,1387,1,2,0,0,1,3380000000,67600000,https://divar.ir/v/AZlRu50Y
117,1392,3,5,1,1,1,9100000000,77777000,https://divar.ir/v/AZrtWsP3
81,1381,1,1,0,1,1,7400000000,91358000,https://divar.ir/v/AZJ5CbRR
185,1401,3,4,1,1,1,24050000000,130000000,https://divar.ir/v/AZsZsTse
78,1389,2,2,1,1,1,7700000000,98717000,https://divar.ir/v/AZsZcQvv
78,1387,2,4,0,0,1,4900000000,62820000,https://divar.ir/v/AZV1_Owv
160,1402,3,4,1,1,1,16000000000,100000000,https://divar.ir/v/AZsJ8eJg
99,1391,2,3,1,0,1,8800000000,88888000,https://divar.ir/v/AZs9L_z8
70,1382,2,3,0,0,1,4900000000,70000000,https://divar.ir/v/AZs9b_nK
195,1401,4,6,1,1,1,29250000000,150000000,https://divar.ir/v/AZs9bzXZ
126,1385,3,4,0,1,1,8450000000,67063000,https://divar.ir/v/AZoZL30R
98,1380,2,3,0,1,0,7000000000,71428000,https://divar.ir/v/AZsxrg2a
182,1390,3,5,1,1,1,25000000000,137362000,https://divar.ir/v/AZsl7QQU
125,1386,3,1,1,1,1,10000000000,80000000,https://divar.ir/v/AZshr2bg
49,1387,1,1,0,1,1,3600000000,73469000,https://divar.ir/v/AZk1Jm-T
90,1387,2,5,1,0,1,7500000000,83333000,https://divar.ir/v/AZshLDeN
93,1386,2,2,0,1,1,7700000000,82795000,https://divar.ir/v/AZsRbd-_
123,1394,3,5,1,1,1,10578000000,86000000,https://divar.ir/v/AZsNLGzS
102,1395,2,5,1,1,1,9850000000,96568000,https://divar.ir/v/AZrh5wR9
75,1380,2,1,0,1,1,4200000000,56000000,https://divar.ir/v/AZs9aX9f
74,1383,2,3,0,1,1,5080000000,68648000,https://divar.ir/v/AZsV632R
124,1383,3,1,1,1,1,9500000000,76612000,https://divar.ir/v/AZsRaisC
53,1394,1,2,1,1,1,4350000000,82075000,https://divar.ir/v/AZnp1n1Q
111,1396,3,2,1,1,1,10545000000,95000000,https://divar.ir/v/AZrJXlba
58,1400,1,2,1,0,1,5200000000,89655000,https://divar.ir/v/AZr90mLy
114,1400,3,3,1,1,1,11100000000,97368000,https://divar.ir/v/AZstZRsj
60,1381,1,4,1,1,1,4500000000,75000000,https://divar.ir/v/AZsZ5MCt
93,1385,2,1,0,1,1,7719000000,83000000,https://divar.ir/v/AZsJZ_Hb
69,1382,1,1,0,0,1,5550000000,80434000,https://divar.ir/v/AZoNMAif
65,1377,1,2,0,0,1,4300000000,66153000,https://divar.ir/v/AZsFJk0N
113,1396,2,2,1,1,1,10545000000,93318000,https://divar.ir/v/AZsxYhLR
105,1396,2,4,1,0,0,8500000000,80952000,https://divar.ir/v/AZXdD7sw
120,1396,2,5,1,1,1,10900000000,90833000,https://divar.ir/v/AZsp46ar
115,1397,2,2,1,1,1,8855000000,77000000,https://divar.ir/v/AZihyLcT
113,1387,2,1,1,0,1,8100000000,71681000,https://divar.ir/v/AZslY3He
76,1397,2,1,1,0,1,6300000000,82894000,https://divar.ir/v/AZshoZ63
73,1395,2,3,1,1,1,6700000000,91780000,https://divar.ir/v/AZfdFe6I
